iteration,w_E,w_A,w_En,w_L,U_A,U_B,U_C,ranking_preserved
209,0.40710736938068803,0.27519605709741257,0.17852662373016995,0.1391699497917296,0.8863937247865976,0.5942560376533865,0.23936248998524093,True
210,0.3397669893686063,0.2950349143045591,0.21274628549284336,0.15245181083399134,0.8853926602396962,0.5978153979730816,0.24735324729493463,True
211,0.34308919105024627,0.295897747785351,0.19619695765677925,0.16481610350762355,0.8851959711968733,0.5948144304869601,0.2436319852143148,True
212,0.36341423225444913,0.31296007773772755,0.18416447830591426,0.13946121170190912,0.8849237925460144,0.5958846139359137,0.24278041583096743,True
213,0.42597659523108644,0.2712267223150577,0.16480039698842888,0.13799628546542683,0.8865799667768532,0.5925884332503387,0.23628866588372563,True
214,0.4100724924033935,0.26987854644937836,0.1784499518518371,0.14159900929539096,0.886563506510904,0.5939100409098322,0.2389680472165121,True
215,0.4029635661531744,0.2508803172937882,0.20451267938481432,0.14164343716822303,0.8872673936643138,0.5965749656436375,0.24328092689737607,True
216,0.32876026075185105,0.2835171077644188,0.22381441068744584,0.1639082207962843,0.8856564105783523,0.5979160587823978,0.24868779839792574,True
217,0.3744346150360365,0.24567164769929137,0.24461100612427872,0.13528273114039344,0.8875168585396116,0.601821648828084,0.2515100044169389,True
218,0.4313069069738402,0.2150892945251188,0.19683951735823083,0.15676428114281019,0.8884363764728616,0.5934805803134763,0.2391621764318603,True
219,0.3915142205751183,0.23698165037363228,0.21326035702157706,0.15824377202967238,0.8875500061813288,0.5959095900582112,0.24385783255019142,True
220,0.374770640895668,0.25296080805255977,0.2283169029950341,0.14395164805673802,0.8871259920515491,0.5993211231474773,0.248318773535767,True
221,0.3868378875345692,0.26163554510148906,0.21079653675189652,0.14073003061204523,0.8868581238825006,0.597687462927924,0.2452570768337176,True
222,0.35349421119105345,0.27422374384134734,0.19117914381669335,0.18110290115090577,0.8857992688964011,0.5923080817438083,0.24087841025366122,True
223,0.37315132730722106,0.21818104863813506,0.22897917920312563,0.17968844485151822,0.8879427683916274,0.59556342867756,0.24547577626472544,True
224,0.4001564917886891,0.24175153716181425,0.19196773193097022,0.16612423911852647,0.8872737726689084,0.5928039678755195,0.23949254183818197,True
225,0.42312964578807694,0.24206711175241336,0.17528916352831392,0.15951407893119585,0.8873778701166186,0.5913368161609562,0.23619561849844992,True
226,0.44458319958487164,0.24905648781158207,0.18745111383271845,0.11890919877082788,0.887692101903291,0.5963351362308772,0.24018787891185236,True
227,0.3663785818795168,0.23329073415602491,0.22485981269031327,0.17547087127414507,0.887425711555192,0.5958000810721277,0.24562203670285013,True
228,0.3939474696821335,0.2532538711376389,0.20245362242573997,0.15034503675448746,0.8870498388001073,0.5956695216987186,0.24277011948693678,True
229,0.3754992624457471,0.24215999298066285,0.20883198999230368,0.1735087545812863,0.8871300809351497,0.5942483935276212,0.2428516000582039,True
230,0.3416739333668129,0.289802364325303,0.21318235666261465,0.15534134564526944,0.8855517944205579,0.5974957375288965,0.24705923354577486,True
231,0.37833749132929406,0.24606479629187167,0.18873199045328584,0.18686572192554837,0.8868052533514845,0.590813723692707,0.2385443038807852,True
232,0.40819152534630077,0.27001698222258,0.18133485267322275,0.14045663975789646,0.8865717109447527,0.5943571192490685,0.23960809904497996,True
233,0.3790996473807388,0.2719292634148602,0.21851588881431555,0.1304552003900854,0.8866029520872293,0.599733356024704,0.247744391819355,True
234,0.45235946964346346,0.20382582265256508,0.22268756474640725,0.12112714295756412,0.8893672157550543,0.5992583441512138,0.2448005422786879,True
235,0.3750217310339663,0.29462147858103716,0.18046865100827814,0.14988813937671833,0.8854830221196431,0.5941068854072329,0.24065096938661001,True
236,0.3902591456100003,0.22354162556019253,0.21586912699253957,0.1703301018372676,0.8878883528452667,0.5948844693520607,0.24329468971069945,True
237,0.4460004608654201,0.22684629561544756,0.19633517777700327,0.13081806574212904,0.8883648317182784,0.5958594229143377,0.2404182557645499,True
238,0.36509152592880056,0.21969016545083986,0.23908092029147807,0.17613738832888148,0.8879252995243725,0.597118216995124,0.24776648975927962,True
239,0.42435751387265425,0.24042370247756353,0.19027217802050445,0.14494660562927777,0.8876389514884861,0.5943095874577276,0.23959939669721791,True
240,0.42838956751412943,0.25697650855336807,0.18001124472530022,0.1346226792072023,0.8871630456771785,0.5943426656847539,0.23870425522064112,True
241,0.43470010833550626,0.2284145871649232,0.21742042258873823,0.11946488191083239,0.8884475390744371,0.5993888497313847,0.24520601107347015,True
242,0.43874468128303445,0.23699741774477884,0.19350265349192758,0.13075524748025916,0.8879767199281212,0.5957822317777878,0.24043227470414072,True
243,0.34846629192912065,0.2998011281012015,0.19089047149660143,0.16084210847307645,0.8851096978824708,0.5945994628797443,0.24285708105903,True
244,0.40734246832489185,0.2479209253413793,0.20919651465325922,0.1355400916804696,0.8874663356028453,0.5975691525481093,0.24423894086508946,True
245,0.4241176773850176,0.24996918043042984,0.19453351293807325,0.1313796292464794,0.8874651093744511,0.596188742699708,0.24140373243523658,True
246,0.363798295453324,0.30846316363936543,0.19782657713149882,0.12991196377581174,0.8852227170622311,0.5982106225499108,0.24561043456805104,True
247,0.3641877071256377,0.2715444899273041,0.20388421811140153,0.1603835848356567,0.8861935775992259,0.5954852917602766,0.24390155093336652,True
248,0.4263630984226255,0.21099206141001123,0.22311310219058955,0.13953173797677362,0.8888187220967685,0.597977344665159,0.24484657034106772,True
249,0.4227510390894137,0.20047218077692516,0.23975807086744103,0.1370187092662201,0.889243353159137,0.5999301452877094,0.24776182575833283,True
250,0.37696891608171584,0.2808741565376044,0.19460562346899224,0.14755130391168753,0.8860326155641823,0.5956585435894532,0.24284570679989692,True
251,0.4075705016766002,0.2315686342264729,0.22620306280155913,0.13465780129536775,0.8880919067000813,0.5992815932864958,0.24684102266557034,True
252,0.414992423088385,0.23415034221044048,0.20245537414417253,0.14840186055700186,0.8878166419916126,0.5953392778025053,0.2416830779798582,True
253,0.39223193267857076,0.29246089059221486,0.18580011637348706,0.12950706035572726,0.8858606731311288,0.5963765253779372,0.24215594749415142,True
254,0.418740872073963,0.27812216007445956,0.15950478416615707,0.14363218368542036,0.8862365111486288,0.5916597494727118,0.23544902561836517,True
255,0.4099224099530439,0.24354690746377541,0.2119990058445839,0.13453167673859678,0.887647026774829,0.597879332896913,0.24458979744964043,True
256,0.41175196451273055,0.22275665058157695,0.22813073815409562,0.13736064675159676,0.8883904117971547,0.5990660450965242,0.24665034463813307,True
257,0.4186492267430531,0.22961220845987307,0.1958187545438531,0.15591981025322077,0.8878887916636189,0.5937994880941626,0.23983481265202142,True
258,0.3843245307426528,0.27832152042481256,0.18529715422414536,0.1520567946083892,0.886075448348741,0.5940943842789637,0.24063426694122936,True
259,0.39940273099251955,0.25663843057429847,0.2080298640236588,0.13592897440952334,0.8871250767057913,0.5976196795218246,0.24450413113793135,True
260,0.34373641134674743,0.27397064400332405,0.2181928107388227,0.16410013391110587,0.8860288484868668,0.59697426052572,0.24694034039347398,True
261,0.3597366264646092,0.25898542453525814,0.19572379318579472,0.18555415581433793,0.8863173716319641,0.5921003764223985,0.2408073794037752,True
262,0.4471662520776927,0.2194969951838236,0.20851559657767207,0.12482115616081174,0.8887233310418297,0.597640018546528,0.24267838142972964,True
263,0.395225175826539,0.23219599834370633,0.19833942698941617,0.17423939884033857,0.8875162440028832,0.5926615583707496,0.24004797017012988,True
264,0.4429071056239013,0.20949382467814245,0.1934327143278821,0.15416635537007412,0.8886947247007182,0.5931383639487796,0.23818370394334668,True
265,0.4409770337665415,0.2436096659280776,0.1683840967522653,0.14702920355311555,0.8875100006605479,0.591568927163874,0.23516330583273123,True
266,0.3632894231367809,0.2912088139169914,0.18784319743503994,0.15765856551118787,0.8854920657986554,0.5942720861355587,0.24179029208930983,True
267,0.3406304833465716,0.2525463823223512,0.242026479014165,0.1647966553169123,0.8868194041747508,0.5992531901234732,0.2506265338529522,True
268,0.37160474009829314,0.2790082313031078,0.2169760447853088,0.13241098381329022,0.8863023511888538,0.5995674932474058,0.24779413899267366,True
269,0.40440486776446716,0.24731722735016104,0.2091678631725546,0.1391100417128172,0.8874371104340258,0.5972560107560435,0.24410598063346814,True
270,0.34040198388485554,0.2761220762998928,0.22174727351555745,0.16172866629969418,0.885976613296331,0.5976554024830376,0.24787142031553328,True
271,0.41875005597980147,0.24122449067180807,0.19436284238363305,0.14566261096475747,0.887592819952303,0.594766572300976,0.24048336816127075,True
272,0.404811407782183,0.2505434199385085,0.18279173644524016,0.16185343583406847,0.8870073644880263,0.5922703574436669,0.23820777992369682,True
273,0.38820627503656674,0.2392892158938768,0.21925427042620402,0.15325023864335244,0.8875275928822962,0.597106245385718,0.24537469645447002,True
274,0.3566110288943825,0.28286996712013285,0.22987307474051943,0.13064592924496524,0.8861644950282593,0.6013740650393471,0.25076328011559007,True
275,0.33847505732443023,0.2461765114940931,0.23583669322245707,0.17951173795901962,0.8868558137129103,0.597127423777132,0.24857904835690758,True
276,0.36700599431737047,0.2976032548654932,0.1815614169157466,0.15382933390138975,0.8853085092920788,0.5939910420364173,0.2409562071188507,True
277,0.4718867681068763,0.21565299519982636,0.169483040141428,0.14297719655186933,0.8886487174974366,0.5913179871290585,0.23383235512004524,True
278,0.38987471363111337,0.27280738033175844,0.2218118015656209,0.1155061044715073,0.8867854807219611,0.6013869006732308,0.24886644544997227,True
279,0.35052913709886413,0.2859670573519461,0.1861374305971481,0.17736637495204166,0.885406253248271,0.5923069416470018,0.24061936410301785,True
280,0.4285003917885294,0.21234799286428208,0.22785079953029275,0.1313008158168957,0.888882193022044,0.5992641871491897,0.24612692703664155,True
281,0.386134093147388,0.25414882546742806,0.19922279845645002,0.16049428292873383,0.8868694244553228,0.5944649066100115,0.24188960083044733,True
282,0.3807996116480157,0.26844680215222205,0.21528714325504705,0.1354664429447151,0.8866673663829909,0.5988399598430111,0.24673481671948744,True
283,0.3402509317033314,0.27686844587675347,0.24169844581455535,0.14118217660535978,0.8862277845495272,0.6017839162194827,0.2526077998927107,True
284,0.40989384178789906,0.2523915013142567,0.1708233874859568,0.1668912694118874,0.8868753251121811,0.5904532041181845,0.2356890065488733,True
285,0.3582204165271314,0.2651889039122202,0.21554986246732585,0.16104081709332257,0.8864162474261149,0.5966807508500565,0.24594357626256474,True
286,0.38405111158377686,0.230584253414697,0.21841820028749695,0.1669464347140293,0.8876631666759848,0.5956528605705097,0.24433265423645473,True
287,0.3861811739511487,0.28028870446025983,0.1661685303329403,0.1673615912556512,0.8857956989653087,0.5905670960641958,0.23636490376156513,True
288,0.3822000570976051,0.2454199016531113,0.2310090167936791,0.14137102445560454,0.8874523392514775,0.5996661625482266,0.24849818734827056,True
289,0.36909217245424747,0.22480674414560078,0.21902335784490354,0.18707772555524818,0.8875891962917688,0.5939189387023666,0.24360181072172385,True
290,0.3438932856328698,0.28014927528114353,0.23855814610841436,0.13739929297757236,0.8861602944119695,0.601799560660826,0.25224350360060294,True
291,0.34085156367577824,0.28387586663274733,0.22410980775012052,0.15116276194135386,0.885829952793777,0.5990112909888669,0.249095910699006,True
292,0.4438924800364242,0.20594466628238403,0.18850957450831723,0.16165327917287473,0.8887271720621935,0.5918340472062606,0.2367530491845674,True
293,0.3605521702170015,0.2747450945609496,0.19997923470638915,0.16472350051565968,0.8860104064807832,0.5947369350546471,0.24316557434864944,True
294,0.41899526985915786,0.25158967487921413,0.1886309624879576,0.14078409277367035,0.8872706613982088,0.5947405576294319,0.24002724447107515,True
295,0.46361119391539807,0.22314052269352153,0.17573832413064666,0.13750995926043375,0.8884328256151944,0.5927183517774803,0.23572419270516426,True
296,0.3474751439453416,0.28184007767352803,0.19156061571278796,0.17912416266834222,0.8855336789564825,0.592712919268538,0.24146186018540355,True
297,0.36117509368332806,0.2802695836817105,0.20690984710674545,0.15164547552821603,0.8859817090786568,0.5967958177781898,0.24527576053722888,True
298,0.4111154812497646,0.2659299152747255,0.2053986442880046,0.11755595918750525,0.8870396625516095,0.5990535790219248,0.2449760101751731,True
299,0.36701896488215213,0.2743466313521351,0.18915207877271287,0.16948232499299992,0.8859679911166995,0.5930232913936496,0.24075861562999146,True
300,0.38935530484556374,0.2418762345319999,0.21456142621108318,0.1542070344113532,0.8874188586248873,0.5965254878500643,0.2445238916429441,True
301,0.36576924234309627,0.23118688336147925,0.23477264985866117,0.16827122443676334,0.8876018098635283,0.5975398596029902,0.2477513081125156,True
302,0.36391322107647245,0.2433929804502457,0.222026113034072,0.1706676854392098,0.8871093151933589,0.5961121054272653,0.24575379561994384,True
303,0.4176034181332187,0.24308172851213578,0.1851167789780925,0.15419807437655306,0.8874058179647393,0.5929911406085204,0.2384446461104305,True
304,0.3838458262534437,0.2657461331289539,0.22192936918915507,0.1284786714284473,0.8868671164754441,0.6001508494535339,0.24813990782758846,True
305,0.3436279097379268,0.23743582558703363,0.24852608746557026,0.17041017720946924,0.8873132316840352,0.5991897584533113,0.25094187185689326,True
306,0.3536307493004904,0.29411396989370725,0.20107465799825416,0.15118062280754826,0.8854602142266141,0.5964829445914496,0.2448925602622458,True
307,0.4659609239457587,0.2043149826126237,0.1758085108808608,0.15391558256075683,0.8889185320673738,0.5908915678425175,0.23420003998330105,True
308,0.38086852921692316,0.29052430592842077,0.19204811100177463,0.13655905385288133,0.8858245401081405,0.5965023948009296,0.2431660972087942,True
309,0.3934179370439201,0.2699233787339223,0.19395958251986234,0.1426991017022952,0.886527971988248,0.595698915081377,0.24218274436689638,True
310,0.4567946681375532,0.23160852512287253,0.18850973849058017,0.12308706824899412,0.8883035701247457,0.595671022231933,0.23926405304422374,True
311,0.3992065251743972,0.23970726589574712,0.22103506008638013,0.14005114884347555,0.8877038406075007,0.5984202759732994,0.24610821683733544,True
